num_downloads,day,pack_name,avg10,avg20,avg30
47484,2017-07-13,scikit-learn,41907.4,42566.8,43245.0
30879,2017-07-12,scikit-learn,41864.9,43246.2,43078.3
46128,2017-07-11,scikit-learn,42565.2,43785.6,43254.666666666664
40282,2017-07-10,scikit-learn,43791.5,43890.05,43101.63333333333
37089,2017-07-09,scikit-learn,43305.3,44153.1,43340.2
55457,2017-07-08,scikit-learn,42979.9,44468.6,43663.13333333333
47579,2017-07-07,scikit-learn,42960.8,43447.85,43644.26666666667
34868,2017-07-06,scikit-learn,41858.2,43103.05,43279.166666666664
42884,2017-07-05,scikit-learn,43399.7,43538.95,43975.96666666667
36424,2017-07-04,scikit-learn,42696.3,43332.75,43962.9
47059,2017-07-03,scikit-learn,43226.2,43913.8,43710.5
37882,2017-07-02,scikit-learn,44627.5,43685.0,43908.6
58391,2017-07-01,scikit-learn,45006.0,43599.4,43895.73333333333
35420,2017-06-30,scikit-learn,43988.6,42756.7,43848.7
33835,2017-06-29,scikit-learn,45000.9,43357.65,44094.63333333333
55266,2017-06-28,scikit-learn,45957.3,44004.75,44305.566666666666
36553,2017-06-27,scikit-learn,43934.9,43986.0,43902.8
50283,2017-06-26,scikit-learn,44347.9,43989.65,43431.933333333334
35850,2017-06-25,scikit-learn,43678.2,44264.1,43047.03333333333
41723,2017-06-24,scikit-learn,43969.2,44596.2,43068.86666666667
61072,2017-06-23,scikit-learn,44601.4,43952.65,43638.23333333333
41667,2017-06-22,scikit-learn,42742.5,43549.15,42779.76666666667
48217,2017-06-21,scikit-learn,42192.8,43340.6,42694.96666666667
45543,2017-06-20,scikit-learn,41524.8,43778.75,42052.5
43399,2017-06-19,scikit-learn,41714.4,43641.5,41446.433333333334
35042,2017-06-18,scikit-learn,42052.2,43479.7,41286.9
40683,2017-06-17,scikit-learn,44037.1,43886.75,41152.7
43586,2017-06-16,scikit-learn,43631.4,42973.95,41202.26666666667
38760,2017-06-15,scikit-learn,44850.0,42731.45,40919.23333333333
48045,2017-06-14,scikit-learn,45223.2,42618.7,40908.666666666664
42483,2017-06-13,scikit-learn,43303.9,43156.65,40273.833333333336
36170,2017-06-12,scikit-learn,44355.8,42798.4,39551.26666666667
41537,2017-06-11,scikit-learn,44488.4,42946.05,39296.96666666667
47439,2017-06-10,scikit-learn,46032.7,42316.35,39048.7
46777,2017-06-09,scikit-learn,45568.6,41312.45,37861.933333333334
54891,2017-06-08,scikit-learn,44907.2,40904.25,37050.333333333336
36626,2017-06-07,scikit-learn,43736.4,39710.5,36409.23333333333
55772,2017-06-06,scikit-learn,42316.5,39987.7,36268.23333333333
42492,2017-06-05,scikit-learn,40612.9,38953.85,35374.26666666667
28852,2017-06-04,scikit-learn,40014.2,38751.4,34975.0
53002,2017-06-03,scikit-learn,43009.4,38758.8,35013.5
37496,2017-06-02,scikit-learn,41241.0,37149.0,34506.433333333334
56980,2017-06-01,scikit-learn,41403.7,36701.25,34765.76666666667
42798,2017-05-31,scikit-learn,38600.0,35556.7,33871.26666666667
40163,2017-05-30,scikit-learn,37056.3,34008.6,33372.03333333333
43183,2017-05-29,scikit-learn,36901.3,33121.9,32650.0
22427,2017-05-28,scikit-learn,35684.6,32745.65,32069.866666666665
38736,2017-05-27,scikit-learn,37658.9,33244.1,32657.866666666665
36505,2017-05-26,scikit-learn,37294.8,32754.95,32341.066666666666
58804,2017-05-25,scikit-learn,37488.6,32455.4,32051.966666666667
35318,2017-05-24,scikit-learn,34508.2,31015.55,31229.0
39123,2017-05-23,scikit-learn,33057.0,31139.15,31191.233333333334
28943,2017-05-22,scikit-learn,31998.8,31446.8,30658.8
27361,2017-05-21,scikit-learn,32513.4,31506.9,30318.0
38613,2017-05-20,scikit-learn,30960.9,31529.9,30949.566666666666
31016,2017-05-19,scikit-learn,29342.5,30524.35,30881.633333333335
42170,2017-05-18,scikit-learn,29806.7,30262.5,30962.1
35095,2017-05-17,scikit-learn,28829.3,30157.35,30838.066666666666
38443,2017-05-16,scikit-learn,28215.1,29864.2,30984.966666666667
29000,2017-05-15,scikit-learn,27422.2,29333.65,30376.266666666666
20806,2017-05-14,scikit-learn,27522.9,29589.4,30098.033333333333
28541,2017-05-13,scikit-learn,29221.3,30258.35,30677.8
34089,2017-05-12,scikit-learn,30894.8,29988.8,30722.666666666668
11836,2017-05-11,scikit-learn,30500.4,29220.3,30688.733333333334
22429,2017-05-10,scikit-learn,32098.9,30943.9,31387.333333333332
35658,2017-05-09,scikit-learn,31706.2,31651.2,31792.033333333333
32396,2017-05-08,scikit-learn,30718.3,31539.8,31193.633333333335
28953,2017-05-07,scikit-learn,31485.4,31842.45,30794.6
30514,2017-05-06,scikit-learn,31513.3,32369.9,30987.033333333333
30007,2017-05-05,scikit-learn,31245.1,31853.3,31110.633333333335
37790,2017-05-04,scikit-learn,31655.9,31385.6,31145.866666666665
45276,2017-05-03,scikit-learn,31295.4,31406.05,31024.6
30145,2017-05-02,scikit-learn,29082.8,30636.6,30563.2
27821,2017-05-01,scikit-learn,27940.2,30782.9,30181.166666666668
18502,2017-04-30,scikit-learn,29788.9,31031.55,29890.833333333332
25779,2017-04-29,scikit-learn,31596.2,31834.95,30316.733333333334
40067,2017-04-28,scikit-learn,32361.3,31431.3,30660.433333333334
29232,2017-04-27,scikit-learn,32199.5,30449.2,30470.2
27832,2017-04-26,scikit-learn,33226.5,30723.9,30663.133333333335
34115,2017-04-25,scikit-learn,32461.5,31043.4,31343.566666666666
34185,2017-04-24,scikit-learn,31115.3,30890.85,32158.4
23150,2017-04-23,scikit-learn,31516.7,30889.2,33507.9
18719,2017-04-22,scikit-learn,32190.4,31303.4,34839.4
46308,2017-04-21,scikit-learn,33625.6,31301.65,35145.933333333334
36575,2017-04-20,scikit-learn,32274.2,29941.8,34530.3
33430,2017-04-19,scikit-learn,32073.7,29677.0,34194.46666666667
38449,2017-04-18,scikit-learn,30501.3,29810.0,34097.0
39502,2017-04-17,scikit-learn,28698.9,29605.55,33519.933333333334
20182,2017-04-16,scikit-learn,28221.3,29381.45,32873.86666666667
20653,2017-04-15,scikit-learn,29625.3,30784.6,33175.1
38199,2017-04-14,scikit-learn,30666.4,32679.95,33621.566666666666
29887,2017-04-13,scikit-learn,30261.7,34503.5,33303.4
33071,2017-04-12,scikit-learn,30416.4,36163.9,33262.5
32794,2017-04-11,scikit-learn,28977.7,35906.1,33121.7
34570,2017-04-10,scikit-learn,27609.4,35658.35,32660.733333333334
17706,2017-04-09,scikit-learn,27280.3,35254.85,32224.766666666666
20425,2017-04-08,scikit-learn,29118.7,35894.85,32540.333333333332
34726,2017-04-07,scikit-learn,30512.2,35930.45,32879.8
34222,2017-04-06,scikit-learn,30541.6,35200.15,32741.633333333335
31064,2017-04-05,scikit-learn,31943.9,34950.0,32617.233333333334
34152,2017-04-04,scikit-learn,34693.5,35099.15,32232.0
31434,2017-04-03,scikit-learn,38745.3,34824.25,31706.466666666667
18684,2017-04-02,scikit-learn,41911.4,34685.55,31299.3
19111,2017-04-01,scikit-learn,42834.5,35193.7,31570.833333333332
31279,2017-03-31,scikit-learn,43707.3,35186.4,31888.633333333335
36090,2017-03-30,scikit-learn,43229.4,34697.0,31724.5
34360,2017-03-29,scikit-learn,42671.0,34251.15,31297.8
35020,2017-03-28,scikit-learn,41348.7,34063.6,31008.3
48245,2017-03-27,scikit-learn,39858.7,33841.65,30344.9
58560,2017-03-26,scikit-learn,37956.1,32953.9,29252.633333333335
74670,2017-03-25,scikit-learn,35504.8,31001.25,28137.866666666665
63095,2017-03-24,scikit-learn,30903.2,28187.05,26554.666666666668
27915,2017-03-23,scikit-learn,27459.7,25993.25,25380.9
27839,2017-03-22,scikit-learn,27552.9,25939.0,25317.633333333335
26500,2017-03-21,scikit-learn,26665.5,25979.3,25114.7
30506,2017-03-20,scikit-learn,26164.6,25972.05,24771.766666666666
21137,2017-03-19,scikit-learn,25831.3,25611.2,24310.533333333333
20120,2017-03-18,scikit-learn,26778.5,25838.1,24440.533333333333
29219,2017-03-17,scikit-learn,27824.6,25588.0,24659.6
34047,2017-03-16,scikit-learn,27951.7,24900.9,24463.7
28654,2017-03-15,scikit-learn,26497.7,24454.4,24107.533333333333
28660,2017-03-14,scikit-learn,25470.9,24380.4,23924.3
28847,2017-03-13,scikit-learn,24526.8,24341.5,24260.166666666668
18965,2017-03-12,scikit-learn,24325.1,24200.0,23734.566666666666
21491,2017-03-11,scikit-learn,25293.1,24339.3,23843.133333333335
27173,2017-03-10,scikit-learn,25779.5,24075.35,23910.9
30609,2017-03-09,scikit-learn,25391.1,23550.15,23888.233333333334
30581,2017-03-08,scikit-learn,24897.7,23271.55,23626.0
30490,2017-03-07,scikit-learn,23351.4,23077.1,23262.2
19507,2017-03-06,scikit-learn,21850.1,22719.7,22702.4
18386,2017-03-05,scikit-learn,22411.1,22912.45,22537.333333333332
19219,2017-03-04,scikit-learn,23289.9,23151.0,22718.433333333334
26830,2017-03-03,scikit-learn,24156.2,24126.85,22566.7
28645,2017-03-02,scikit-learn,24074.9,23439.3,22360.633333333335
26355,2017-03-01,scikit-learn,23385.5,23118.15,21993.466666666667
23289,2017-02-28,scikit-learn,22371.2,22976.6,21791.566666666666
25675,2017-02-27,scikit-learn,21709.2,23136.8,21453.9
15118,2017-02-26,scikit-learn,21645.4,22990.15,21065.233333333334
15477,2017-02-25,scikit-learn,22802.8,23217.6,21322.066666666666
25117,2017-02-24,scikit-learn,23589.3,23128.55,21523.333333333332
27174,2017-02-23,scikit-learn,23413.8,22600.45,21435.6
27882,2017-02-22,scikit-learn,23012.1,22432.7,21238.5
26017,2017-02-21,scikit-learn,24097.5,21771.95,20944.433333333334
21751,2017-02-20,scikit-learn,22803.7,21503.5,20514.933333333334
16212,2017-02-19,scikit-learn,22850.8,21297.45,20221.266666666666
16669,2017-02-18,scikit-learn,23582.0,21501.75,20348.066666666666
25037,2017-02-17,scikit-learn,24564.4,21326.25,20539.633333333335
26692,2017-02-16,scikit-learn,24334.9,20775.15,20415.866666666665
23342,2017-02-15,scikit-learn,23632.4,20581.7,20319.8
23362,2017-02-14,scikit-learn,22667.8,20490.35,20070.233333333334
23157,2017-02-13,scikit-learn,21787.1,20446.5,19750.266666666666
38736,2017-02-12,scikit-learn,21853.3,20351.7,19441.566666666666
13079,2017-02-11,scikit-learn,19446.4,19367.9,18839.866666666665
22222,2017-02-10,scikit-learn,20203.3,19370.55,19074.866666666665
23524,2017-02-09,scikit-learn,19744.1,18906.5,19082.566666666666
26493,2017-02-08,scikit-learn,19421.5,18731.1,19053.966666666667
22742,2017-02-07,scikit-learn,18088.1,18527.25,18793.933333333334
19667,2017-02-06,scikit-learn,17215.4,18456.35,18450.433333333334
13696,2017-02-05,scikit-learn,17531.0,18663.5,18241.2
14555,2017-02-04,scikit-learn,18312.9,18771.45,18591.7
23819,2017-02-03,scikit-learn,19105.9,18731.85,18791.3
14667,2017-02-02,scikit-learn,18850.1,18235.7,18652.633333333335
20648,2017-02-01,scikit-learn,19289.4,18536.6,18816.1
17630,2017-01-31,scikit-learn,18537.8,18510.65,18609.533333333333
20298,2017-01-30,scikit-learn,18068.9,18751.8,18424.966666666667
13159,2017-01-29,scikit-learn,18040.7,18870.2,18154.333333333332
14015,2017-01-28,scikit-learn,18966.4,19146.85,18203.233333333334
22823,2017-01-27,scikit-learn,19697.3,19067.95,18262.2
21515,2017-01-26,scikit-learn,19796.0,18596.3,18029.533333333333
22485,2017-01-25,scikit-learn,19230.0,18731.1,17812.033333333333
21261,2017-01-24,scikit-learn,18357.8,18634.0,17457.166666666668
19060,2017-01-23,scikit-learn,17621.3,18553.9,17100.9
13132,2017-01-22,scikit-learn,17783.8,18579.45,16847.466666666667
12941,2017-01-21,scikit-learn,18483.5,18645.4,16965.033333333333
20016,2017-01-20,scikit-learn,19434.7,18603.0,17193.8
22416,2017-01-19,scikit-learn,19699.7,18211.15,17198.933333333334
21324,2017-01-18,scikit-learn,19327.3,17821.65,17164.7
23810,2017-01-17,scikit-learn,18438.6,17544.65,17082.533333333333
15855,2017-01-16,scikit-learn,17396.6,17146.3,16670.633333333335
13763,2017-01-15,scikit-learn,18232.2,17103.05,16551.0
13896,2017-01-14,scikit-learn,18910.2,17006.85,16722.333333333332
20685,2017-01-13,scikit-learn,19486.5,16840.7,16997.5
20129,2017-01-12,scikit-learn,19375.1,16379.3,17135.666666666668
22453,2017-01-11,scikit-learn,18807.3,16205.8,17219.966666666667
22666,2017-01-10,scikit-learn,17771.3,16073.35,17180.6
18692,2017-01-09,scikit-learn,16722.6,15948.55,16853.6
12437,2017-01-08,scikit-learn,16316.0,16083.4,16701.633333333335
13390,2017-01-07,scikit-learn,16650.7,16404.5,16992.166666666668
24211,2017-01-06,scikit-learn,16896.0,16307.65,16862.566666666666
20543,2017-01-05,scikit-learn,15973.9,15710.4,16817.3
19659,2017-01-04,scikit-learn,15103.5,15628.4,16858.466666666667
19571,2017-01-03,scikit-learn,14194.9,15753.0,16856.533333333333
14451,2017-01-02,scikit-learn,13383.5,16015.95,16723.233333333334
12093,2017-01-01,scikit-learn,13604.3,16426.3,16666.8
12179,2016-12-31,scikit-learn,14375.4,16885.25,16966.3
14626,2016-12-30,scikit-learn,15174.5,16919.1,17375.833333333332
15784,2016-12-29,scikit-learn,15850.8,16894.45,17620.766666666666
15843,2016-12-28,scikit-learn,16158.3,17162.9,17869.566666666666
14990,2016-12-27,scikit-learn,15719.3,16845.85,17964.3
11839,2016-12-26,scikit-learn,15446.9,17239.0,17866.2
10573,2016-12-25,scikit-learn,16153.3,17735.95,17835.6
11457,2016-12-24,scikit-learn,17311.1,18187.35,17951.033333333333
16659,2016-12-23,scikit-learn,18648.4,18393.1,18134.6
19804,2016-12-22,scikit-learn,19248.3,18198.05,18322.0
20170,2016-12-21,scikit-learn,19395.1,18261.75,18415.633333333335
21389,2016-12-20,scikit-learn,18663.7,18476.5,18546.3
18859,2016-12-19,scikit-learn,17938.1,18505.75,18337.033333333333
11453,2016-12-18,scikit-learn,18167.5,18725.2,18148.666666666668
12266,2016-12-17,scikit-learn,17972.4,19086.8,18516.933333333334
18903,2016-12-16,scikit-learn,19031.1,19075.85,18986.5
22151,2016-12-15,scikit-learn,19318.6,18676.75,19173.966666666667
24830,2016-12-14,scikit-learn,19063.6,18271.0,19269.933333333334
22658,2016-12-13,scikit-learn,18137.8,17877.7,19364.566666666666
21272,2016-12-12,scikit-learn,17147.8,17858.85,19091.866666666665
12856,2016-12-11,scikit-learn,17128.4,17925.9,18809.433333333334
14133,2016-12-10,scikit-learn,18289.3,18487.6,19114.033333333333
21153,2016-12-09,scikit-learn,19073.4,18536.5,19481.533333333333
9502,2016-12-08,scikit-learn,19282.9,18139.25,19379.966666666667
22853,2016-12-07,scikit-learn,20201.2,18789.2,19907.666666666668
21778,2016-12-06,scikit-learn,19120.6,18964.2,19815.466666666667
19601,2016-12-05,scikit-learn,18034.9,19101.65,19508.366666666665
15572,2016-12-04,scikit-learn,17478.4,19373.1,19339.466666666667
12758,2016-12-03,scikit-learn,17617.6,19977.95,19649.433333333334
21078,2016-12-02,scikit-learn,18569.9,20063.9,20114.8
24465,2016-12-01,scikit-learn,18723.4,19649.95,20149.366666666665
21974,2016-11-30,scikit-learn,18685.9,19526.4,20033.133333333335
23248,2016-11-29,scikit-learn,17999.6,19685.6,20023.366666666665
18685,2016-11-28,scikit-learn,16995.6,19428.5,19683.533333333333
12047,2016-11-27,scikit-learn,17377.2,19760.9,19550.333333333332
10921,2016-11-26,scikit-learn,18807.8,20162.9,19841.366666666665
14036,2016-11-25,scikit-learn,20168.4,20245.1,20134.3
16964,2016-11-24,scikit-learn,21267.8,20270.0,20322.866666666665
22281,2016-11-23,scikit-learn,22338.3,20665.35,20556.166666666668
22613,2016-11-22,scikit-learn,21557.9,20887.25,20464.533333333333
24090,2016-11-21,scikit-learn,20576.5,20862.35,20137.733333333334
15111,2016-11-20,scikit-learn,20366.9,20706.75,19776.9
13208,2016-11-19,scikit-learn,21371.6,21035.25,19946.033333333333
22501,2016-11-18,scikit-learn,21861.4,21027.5,20195.2
26353,2016-11-17,scikit-learn,22144.6,20636.9,20177.2
24527,2016-11-16,scikit-learn,21518.0,20358.15,20002.433333333334
25030,2016-11-15,scikit-learn,20321.8,20117.25,19765.533333333333
27669,2016-11-14,scikit-learn,19272.2,19850.4,19345.666666666668
14477,2016-11-13,scikit-learn,18992.4,19665.1,18802.3
12799,2016-11-12,scikit-learn,20216.6,19917.85,19008.066666666666
21994,2016-11-11,scikit-learn,21148.2,19918.35,19365.566666666666
25158,2016-11-10,scikit-learn,21046.6,19481.9,19369.8
18106,2016-11-09,scikit-learn,20698.9,19233.25,19324.0
25333,2016-11-08,scikit-learn,20193.6,19362.1,19398.4
20087,2016-11-07,scikit-learn,19129.2,19193.5,18922.633333333335
12565,2016-11-06,scikit-learn,19198.3,19244.65,18700.766666666666
14534,2016-11-05,scikit-learn,19912.7,19487.4,18937.3
24871,2016-11-04,scikit-learn,20428.6,19382.4,19184.2
26719,2016-11-03,scikit-learn,20337.8,18707.25,19034.4
22115,2016-11-02,scikit-learn,19619.1,18403.8,18855.8
20978,2016-11-01,scikit-learn,18688.5,18474.25,18786.6
21681,2016-10-31,scikit-learn,17917.2,18531.4,18468.066666666666
13053,2016-10-30,scikit-learn,17767.6,18636.55,18175.233333333334
14689,2016-10-29,scikit-learn,18530.6,19000.8,18466.666666666668
20778,2016-10-28,scikit-learn,19257.8,18819.35,18709.033333333333
19709,2016-10-27,scikit-learn,19291.0,18452.0,18791.933333333334
19693,2016-10-26,scikit-learn,19062.1,18449.6,18818.8
23963,2016-10-25,scikit-learn,18336.2,18562.0,18827.733333333334
19532,2016-10-24,scikit-learn,17076.7,18382.7,18367.133333333335
12809,2016-10-23,scikit-learn,17188.5,18474.15,18116.633333333335
13265,2016-10-22,scikit-learn,18260.0,18835.65,18244.566666666666
20185,2016-10-21,scikit-learn,19145.6,18743.5,18374.133333333335
20683,2016-10-20,scikit-learn,19505.5,18379.05,18333.4
21961,2016-10-19,scikit-learn,19471.0,18434.7,18273.7
21110,2016-10-18,scikit-learn,18380.9,18434.65,18114.633333333335
17420,2016-10-17,scikit-learn,17613.0,18542.4,17793.666666666668
12434,2016-10-16,scikit-learn,17837.1,18697.15,17608.3
11368,2016-10-15,scikit-learn,18787.8,19073.5,17871.3
20650,2016-10-14,scikit-learn,19688.7,19012.35,18453.8
23524,2016-10-13,scikit-learn,19759.8,18580.7,18515.366666666665
22121,2016-10-12,scikit-learn,19411.3,18236.85,18275.766666666666
23784,2016-10-11,scikit-learn,18341.4,17988.4,18059.633333333335
20338,2016-10-10,scikit-learn,17252.6,17747.35,17587.2
11060,2016-10-09,scikit-learn,17398.4,17675.05,17305.8
13431,2016-10-08,scikit-learn,18488.4,17981.5,17553.233333333334
19661,2016-10-07,scikit-learn,19471.8,17884.0,17701.433333333334
21941,2016-10-06,scikit-learn,19557.2,17493.9,17672.4
20377,2016-10-05,scikit-learn,19359.2,17413.05,17519.6
21361,2016-10-04,scikit-learn,18336.0,17836.35,17242.3
20039,2016-10-03,scikit-learn,17401.6,17893.15,16826.166666666668
11422,2016-10-02,scikit-learn,17062.4,17708.0,16494.433333333334
12896,2016-10-01,scikit-learn,17635.4,17918.75,16693.666666666668
21796,2016-09-30,scikit-learn,18242.1,17754.5,16902.533333333333
21960,2016-09-29,scikit-learn,17951.7,17259.5,16965.2
23265,2016-09-28,scikit-learn,17474.6,17085.65,17019.566666666666
20515,2016-09-27,scikit-learn,16296.2,16816.25,16952.333333333332
19961,2016-09-26,scikit-learn,15430.6,16730.0,16729.1
10145,2016-09-25,scikit-learn,15466.9,16599.8,16495.766666666666
12017,2016-09-24,scikit-learn,17336.7,16695.45,16959.866666666665
16647,2016-09-23,scikit-learn,18384.7,16538.45,17273.133333333335
17152,2016-09-22,scikit-learn,18353.6,16210.45,17337.2
18963,2016-09-21,scikit-learn,18202.1,16222.8,17478.166666666668
18892,2016-09-20,scikit-learn,17266.9,16232.75,17444.333333333332
17189,2016-09-19,scikit-learn,16567.3,16471.95,17297.066666666666
11481,2016-09-18,scikit-learn,16696.7,16792.05,17258.166666666668
11859,2016-09-17,scikit-learn,17336.3,17280.4,17752.866666666665
20324,2016-09-16,scikit-learn,18029.4,17378.35,18067.266666666666
28843,2016-09-15,scikit-learn,17732.7,17010.2,18071.233333333334
22497,2016-09-14,scikit-learn,16054.2,16771.45,17667.5
16336,2016-09-13,scikit-learn,14692.2,16717.35,17503.033333333333
15637,2016-09-12,scikit-learn,14067.3,16829.0,17409.533333333333
9611,2016-09-11,scikit-learn,14243.5,17116.2,17353.9
11896,2016-09-10,scikit-learn,15198.6,17533.05,17666.0
18483,2016-09-09,scikit-learn,16376.6,17661.95,18027.333333333332
17877,2016-09-08,scikit-learn,16887.4,17538.9,18203.633333333335
18790,2016-09-07,scikit-learn,17224.5,17961.15,18394.8
17357,2016-09-06,scikit-learn,16727.3,18086.2,18413.633333333335
12058,2016-09-05,scikit-learn,16287.7,18240.5,18277.3
8877,2016-09-04,scikit-learn,17488.7,18474.15,18386.3
10087,2016-09-03,scikit-learn,18742.5,18908.45,18835.933333333334
17399,2016-09-02,scikit-learn,19590.7,19080.65,19354.866666666665
19162,2016-09-01,scikit-learn,19988.9,18909.1,19608.066666666666
23676,2016-08-31,scikit-learn,19867.5,18899.7,19730.666666666668
23591,2016-08-30,scikit-learn,18947.3,18852.7,19618.466666666667
21248,2016-08-29,scikit-learn,18190.4,18861.75,19254.733333333334
13818,2016-08-28,scikit-learn,18697.8,18979.95,18992.333333333332
12961,2016-08-27,scikit-learn,19445.1,19256.8,19334.766666666666
24068,2016-08-26,scikit-learn,20193.3,19272.1,19634.3
21415,2016-08-25,scikit-learn,19459.6,18835.1,19450.966666666667
18569,2016-08-24,scikit-learn,19074.4,18882.65,19409.733333333334
21381,2016-08-23,scikit-learn,18570.6,19236.95,19413.433333333334
17948,2016-08-22,scikit-learn,17829.3,19417.65,19235.733333333334
14474,2016-08-21,scikit-learn,17931.9,19662.25,19157.866666666665
16022,2016-08-20,scikit-learn,18758.1,19954.05,19356.033333333333
26322,2016-08-19,scikit-learn,19533.1,19786.9,19680.933333333334
21291,2016-08-18,scikit-learn,19262.1,19139.6,19642.033333333333
20443,2016-08-17,scikit-learn,19068.5,19279.6,19684.3
16731,2016-08-16,scikit-learn,18350.9,19354.8,19771.233333333334
17563,2016-08-15,scikit-learn,18210.6,19446.65,19786.166666666668
13531,2016-08-14,scikit-learn,18690.9,19577.4,19880.966666666667
13968,2016-08-13,scikit-learn,19903.3,19834.85,20170.033333333333
18974,2016-08-12,scikit-learn,21006.0,19938.95,20553.9
22736,2016-08-11,scikit-learn,21392.6,19770.85,20801.7
23772,2016-08-10,scikit-learn,21150.0,19655.0,20772.166666666668
23612,2016-08-09,scikit-learn,20040.7,19754.85,20878.933333333334
19355,2016-08-08,scikit-learn,19017.1,19832.0,20730.9
13267,2016-08-07,scikit-learn,19490.7,19992.2,20801.033333333333
15328,2016-08-06,scikit-learn,20358.7,20481.4,21237.533333333333
22366,2016-08-05,scikit-learn,20682.7,20573.95,21519.966666666667
25655,2016-08-04,scikit-learn,20463.9,20476.0,21633.766666666666
24995,2016-08-03,scikit-learn,19766.4,20303.4,21455.033333333333
22840,2016-08-02,scikit-learn,18871.9,20327.85,21156.3
20310,2016-08-01,scikit-learn,18149.1,20506.25,20837.7
12679,2016-07-31,scikit-learn,18160.0,20583.25,20566.3
13376,2016-07-30,scikit-learn,19469.0,21298.05,20849.466666666667
24091,2016-07-29,scikit-learn,20646.9,21587.8,21073.7
21947,2016-07-28,scikit-learn,20493.7,21456.2,20733.833333333332
18568,2016-07-27,scikit-learn,20604.1,21676.95,20515.233333333334
20178,2016-07-26,scikit-learn,20465.2,21938.6,20465.933333333334
18680,2016-07-25,scikit-learn,20488.1,22218.7,20266.366666666665
16050,2016-07-24,scikit-learn,20840.4,22299.35,20098.066666666666
15612,2016-07-23,scikit-learn,21783.8,22298.5,20231.4
20419,2016-07-22,scikit-learn,22863.4,22182.0,20467.8
25769,2016-07-21,scikit-learn,23006.5,21769.45,20571.866666666665
25155,2016-07-20,scikit-learn,23127.1,21539.7,20311.133333333335
22559,2016-07-19,scikit-learn,22528.7,21287.1,20055.966666666667
23051,2016-07-18,scikit-learn,22418.7,20853.9,19692.7
17179,2016-07-17,scikit-learn,22749.8,20470.8,19365.2
20407,2016-07-16,scikit-learn,23412.0,20466.3,19451.366666666665
22203,2016-07-15,scikit-learn,23949.3,20155.5,19295.9
25484,2016-07-14,scikit-learn,23758.3,19726.9,19330.366666666665
26408,2016-07-13,scikit-learn,22813.2,19455.2,19195.466666666667
21850,2016-07-12,scikit-learn,21500.6,19270.0,19099.733333333334
26975,2016-07-11,scikit-learn,20532.4,19354.55,18896.333333333332
19171,2016-07-10,scikit-learn,19952.3,18903.15,18446.266666666666
21459,2016-07-09,scikit-learn,20045.5,18819.6,18413.233333333334
26362,2016-07-08,scikit-learn,19289.1,18329.7,18228.366666666665
23801,2016-07-07,scikit-learn,18191.8,17672.9,18061.0
25780,2016-07-06,scikit-learn,17520.6,17471.05,18125.733333333334
20293,2016-07-05,scikit-learn,16361.7,16969.2,18020.1
16033,2016-07-04,scikit-learn,15695.5,17116.4,17850.1
13282,2016-07-03,scikit-learn,16097.2,17386.6,17848.6
12168,2016-07-02,scikit-learn,17039.4,17899.3,18054.7
21174,2016-07-01,scikit-learn,18176.7,18078.3,18301.566666666666
20103,2016-06-30,scikit-learn,17854.0,17693.25,18229.066666666666
13895,2016-06-29,scikit-learn,17593.7,17597.1,18191.9
15389,2016-06-28,scikit-learn,17370.3,17698.0,18295.3
17089,2016-06-27,scikit-learn,17154.0,17995.6,18210.366666666665
14191,2016-06-26,scikit-learn,17421.5,18428.3,18072.9
13631,2016-06-25,scikit-learn,17576.7,18849.3,18228.566666666666
20050,2016-06-24,scikit-learn,18537.3,18927.4,18452.166666666668
22704,2016-06-23,scikit-learn,18676.0,18724.3,18488.5
23541,2016-06-22,scikit-learn,18759.2,18562.35,18473.666666666668
17947,2016-06-21,scikit-learn,17979.9,18364.0,18493.033333333333
17500,2016-06-20,scikit-learn,17532.5,18416.6,18405.766666666666
11661,2016-06-19,scikit-learn,17600.5,18491.0,17822.433333333334
13226,2016-06-18,scikit-learn,18025.7,18757.8,17433.733333333334
19764,2016-06-17,scikit-learn,18837.2,18738.55,16992.866666666665
15743,2016-06-16,scikit-learn,19435.1,18398.6,16334.066666666668
23237,2016-06-15,scikit-learn,20121.9,18554.5,15809.3
21437,2016-06-14,scikit-learn,19317.5,18409.6,15034.733333333334
23536,2016-06-13,scikit-learn,18772.6,18394.75,14320.166666666666
15748,2016-06-12,scikit-learn,18365.5,18330.9,13535.633333333333
13473,2016-06-11,scikit-learn,18748.1,18749.6,13010.7
18180,2016-06-10,scikit-learn,19300.7,18842.4,12561.6
15913,2016-06-09,scikit-learn,19381.5,17933.4,11955.6
21341,2016-06-08,scikit-learn,19489.9,17137.75,11425.166666666666
25743,2016-06-07,scikit-learn,18639.9,16070.7,10713.8
22611,2016-06-06,scikit-learn,17362.1,14783.55,9855.7
15193,2016-06-05,scikit-learn,16987.1,13653.0,9102.0
15988,2016-06-04,scikit-learn,17501.7,12893.35,8595.566666666668
19465,2016-06-03,scikit-learn,18016.9,12093.95,8062.633333333333
19574,2016-06-02,scikit-learn,18296.3,11120.7,7413.8
18999,2016-06-01,scikit-learn,18751.1,10142.0,6761.333333333333
18988,2016-05-31,scikit-learn,18384.1,9192.05,6128.033333333334
16997,2016-05-30,scikit-learn,16485.3,8242.65,5495.1
12841,2016-05-29,scikit-learn,14785.6,7392.8,4928.533333333334
